system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GCVI,Label,MNDWI,NDBI,NDVI,NDWI,.geo
93_0,164.0,108.0,71.0,206.0,269.0,177.0,148.0,114.0,129.0,112.0,116.0,335.0,0.4391891891891892,-0.5836431226765799,Water,0.42705572,-0.018181818,-0.2249135,0.4120735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.197796129771872,50.16080257112893]}"
94_0,171.5,194.5,118.5,152.5,227.5,123.5,242.5,294.5,287.0,289.5,297.5,1443.5,-3.6971046770601337,0.27252747252747245,Water,0.07819905,-0.19628099,0.40193704,-0.11992263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.71225671870527,49.80596803390172]}"
95_0,572.0,1565.0,787.0,326.0,524.0,372.0,915.0,2642.0,3101.0,3140.0,3222.0,2461.0,2.3633879781420766,4.99236641221374,Water,-0.49832454,-0.33475026,0.7881549,-0.7139738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.449504072382162,49.77326935755977]}"
96_0,253.0,1355.0,636.0,308.0,549.0,325.0,859.0,2328.0,2795.0,3436.0,2843.0,3266.0,2.527624309392265,5.258652094717669,Water,-0.42331934,-0.4343561,0.82717365,-0.72446674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.908992340209297,49.90487254668328]}"
97_0,309.0,128.0,79.0,376.0,564.0,324.0,308.0,192.0,223.0,182.0,208.0,1419.0,0.5122655122655122,-0.677304964539007,Water,0.6300578,-0.17419355,-0.2806324,0.51206434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.387075734417706,49.20247982603023]}"
98_0,202.0,460.0,245.0,236.0,316.0,199.0,300.0,539.0,632.0,342.0,769.0,1323.0,-1.5343347639484977,0.08227848101265822,Water,-0.185567,0.14713217,0.26432532,-0.039513677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.35276009056434,49.24640744342367]}"
99_0,447.0,541.0,398.0,431.0,604.0,449.0,670.0,491.0,521.0,271.0,498.0,1194.0,1.6697936210131332,-0.5513245033112583,Water,0.055021834,0.33251232,-0.24722221,0.38057142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.39920299075332,49.61022513349207]}"
100_0,647.0,3048.0,2393.0,742.0,1118.0,1154.0,2135.0,3495.0,4027.0,4139.0,4202.0,3988.0,1.357064920894708,2.7021466905187834,Agriculture,-0.46327412,-0.15180187,0.5639524,-0.5746623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.226456961617135,49.65855449577771]}"
101_0,272.5,2195.5,1119.5,306.0,642.5,336.5,1136.0,3426.0,4034.5,4648.0,4424.5,4284.5,2.464841070203522,6.234241245136187,Agriculture,-0.54721636,-0.35836926,0.8649814,-0.7571118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.432615745040715,49.38546664940537]}"
102_0,533.5,2436.0,1860.5,591.0,893.5,1055.0,1575.5,2445.0,2744.5,3048.5,2851.5,2741.0,1.0074287446937538,2.411863458310017,Agriculture,-0.46328276,-0.11167837,0.4858048,-0.5466768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.483370558593467,50.29698716820145]}"
103_0,269.5,1618.5,892.5,415.5,834.0,534.0,1397.0,3706.5,4136.5,4260.0,4331.0,4298.5,2.141994826099454,4.107913669064748,Agriculture,-0.31987768,-0.4493493,0.7772215,-0.6725559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.26670148634569,49.702841439284796]}"
104_0,281.0,2039.0,977.0,342.0,666.0,438.0,1148.0,2961.0,3738.0,3892.0,3815.0,3988.0,2.1827603640040443,4.843843843843844,Agriculture,-0.50757855,-0.31242624,0.7976905,-0.7077666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.415008765471972,49.44215034383331]}"
105_0,443.0,1933.0,1599.0,630.0,726.0,770.0,1119.0,1462.0,1584.0,1704.0,1611.0,2239.0,1.459375,1.347107438016529,Agriculture,-0.45393005,0.062963985,0.37752628,-0.40246913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.5349338559019285,50.45616863654743]}"
106_0,342.5,2552.5,1406.0,415.5,763.5,516.5,1323.5,3175.0,3633.5,3834.0,3981.0,4116.5,2.1724183092135423,4.0216110019646365,Agriculture,-0.5395054,-0.20065764,0.762556,-0.66786295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.749267308410995,49.876126457591454]}"
107_0,357.0,2503.5,1246.0,426.5,856.0,427.0,1432.0,3955.5,4544.0,4814.0,5103.5,5459.0,2.62490277029857,4.623831775700935,Agriculture,-0.49040034,-0.3157499,0.837054,-0.69806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.4554329532573504,50.535579707663594]}"
108_0,286.0,2556.5,1227.0,377.5,713.0,533.0,1312.5,3143.0,3784.0,3826.0,4135.5,4220.0,1.9630402384500745,4.3660589060308554,Agriculture,-0.56384766,-0.19890325,0.7554485,-0.6858339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.06278391685056,49.049137407031026]}"
109_0,246.0,1799.0,963.0,263.0,467.0,412.0,805.0,2325.0,2745.0,2746.0,2878.0,3063.0,1.797320190974896,4.880085653104925,Agriculture,-0.58781993,-0.20836084,0.73907536,-0.70930594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.014185059979694,49.09001075245846]}"
110_0,355.0,1872.0,1183.0,457.0,678.0,656.0,1182.0,2107.0,2481.0,2635.0,2742.0,2783.0,1.5733820957226905,2.8864306784660765,Agriculture,-0.46823528,-0.16929221,0.60133696,-0.5907033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.165456779543569,49.83094119880024]}"
111_0,339.5,1996.0,1181.0,376.5,764.5,515.5,1333.5,3483.0,3902.5,4115.0,4270.0,4060.0,2.0520494840659027,4.382603008502289,Agriculture,-0.44611484,-0.34675175,0.77734584,-0.68664825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.618836503438692,49.4931746519713]}"
112_0,320.0,1618.0,905.0,394.0,731.5,484.0,958.5,2770.0,3001.5,3920.5,3469.5,3087.0,2.2196744606639967,4.3595352016404645,Agriculture,-0.37731433,-0.41572627,0.78022474,-0.6855116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.250437405421276,50.36732525494801]}"
113_0,447.5,2417.0,1602.5,712.0,1078.0,1256.0,1607.5,2357.0,2615.5,2739.0,2825.5,2973.5,0.751114262560778,1.5408163265306123,Agriculture,-0.38311875,-0.06245151,0.37121403,-0.4351585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.021816165612858,50.092620441064255]}"
114_0,398.0,2503.0,1551.0,489.0,791.0,722.0,1329.0,2576.0,2914.0,3064.0,3211.0,3289.0,1.5699155382759082,2.8735777496839443,Agriculture,-0.51973283,-0.10077241,0.6185948,-0.58962387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.676059187037105,49.8711857235288]}"
115_0,294.5,2038.0,992.0,400.0,749.5,497.0,1105.0,3627.5,4410.5,3912.0,4557.5,4569.0,2.1919127086007704,4.219479653102068,Agriculture,-0.46224216,-0.31495798,0.77455205,-0.67842966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.561878740143663,49.73940287134846]}"
116_0,365.0,2010.0,1310.0,438.0,646.0,602.0,1008.0,2274.0,2666.0,2722.0,2879.0,2923.0,1.737704918032787,3.2136222910216716,Agriculture,-0.5135542,-0.15046492,0.6377858,-0.6163896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.985349139359457,49.868311114619615]}"
117_0,441.0,2439.0,1639.0,648.0,1001.0,1122.0,1572.0,2833.0,3200.0,2909.0,3393.0,3727.0,0.934232538686742,1.906093906093906,Agriculture,-0.41802326,-0.08788332,0.4433143,-0.48797953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.229955816943351,49.88510961043265]}"
118_0,416.5,1883.0,1148.0,527.5,856.0,698.5,1524.0,3079.5,3456.0,3605.0,3659.0,3609.0,1.891883095749528,3.2114485981308407,Agriculture,-0.37495437,-0.3137755,0.6753805,-0.61622953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.548857742805781,50.631429948479145]}"
119_0,394.0,2446.0,1565.5,733.0,1090.0,1029.0,1577.0,2785.5,3128.5,3142.0,3352.5,3431.5,1.3830344285901297,1.8825688073394495,Agriculture,-0.38348415,-0.124552615,0.50659317,-0.48487714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.427495347921234,49.580041739945656]}"
120_0,276.5,1732.5,914.5,292.5,520.0,372.0,774.0,2625.5,3239.0,3321.5,3386.5,3142.0,2.194078702670535,5.3875,Agriculture,-0.5382908,-0.31440443,0.79856503,-0.7292724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.3304727229544735,50.05605900900059]}"
121_0,321.0,2207.0,1114.0,335.0,670.0,344.0,1134.0,3013.0,3428.0,3652.0,3813.0,3868.0,2.5807458261819316,4.450746268656716,Agriculture,-0.534237,-0.24662912,0.8278278,-0.68995833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.452194443952669,50.11157489355918]}"
122_0,339.0,2436.0,1392.0,387.0,720.0,434.0,1327.0,3169.0,3733.0,3928.0,4135.0,4131.0,2.4060046825506127,4.455555555555556,Agriculture,-0.54372627,-0.23444374,0.8010087,-0.6901893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.764363579466054,49.813513882288326]}"
123_0,417.0,1804.0,1189.0,483.0,761.0,702.0,1049.0,1976.0,2330.0,3176.0,2480.0,2870.0,1.6421080578786673,3.173455978975033,Agriculture,-0.40662768,-0.275502,0.6379577,-0.61341125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.595031148409524,49.798871343157174]}"
124_0,492.0,2599.0,1874.0,625.0,1038.0,1284.0,1691.0,2376.0,2563.0,2856.0,2932.0,2612.0,0.6691070060440963,1.7514450867052025,Agriculture,-0.4291999,-0.04711274,0.37971014,-0.4668721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.72366989709544,49.84980581976675]}"
125_0,738.0,3286.0,2606.0,1088.0,1668.0,2004.0,2344.0,2806.0,3044.0,3119.0,3085.0,3014.0,0.39912657502863685,0.869904076738609,Agriculture,-0.32660475,0.02607338,0.21764591,-0.3031126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.360121701612269,50.62846550804155]}"
126_0,476.0,2233.0,1219.0,464.0,714.0,554.0,1107.0,2817.0,3434.0,3484.0,3595.0,3515.0,2.2003604686091918,3.8795518207282917,Agriculture,-0.51543945,-0.21882106,0.72560674,-0.659838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.079941738777242,49.7870135814068]}"
127_0,377.0,2008.0,1166.0,324.0,544.0,404.0,1088.0,2574.0,2987.0,3072.0,3235.0,3243.0,2.174763612650799,4.647058823529412,Agriculture,-0.5736677,-0.20944881,0.7675489,-0.69911504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.994871281371124,49.78665425529315]}"
128_0,318.5,2161.5,1207.0,329.0,544.5,387.5,1053.5,2618.0,3136.0,3217.5,3429.5,3498.0,2.3000650195058516,4.909090909090909,Agriculture,-0.597561,-0.19631901,0.7850208,-0.7105263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.865244385872677,49.78359998332714]}"
129_0,218.0,1389.0,680.0,174.0,295.0,143.0,637.0,1914.0,2316.0,2168.0,2691.0,2984.0,2.9398954703832754,6.349152542372881,Agriculture,-0.6496437,-0.21900478,0.87624407,-0.7604547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.046160509812497,49.775335482713245]}"
130_0,247.0,2055.0,1094.0,344.0,642.0,424.0,1081.0,3066.0,3715.0,3664.0,3979.0,3963.0,2.232019840176357,4.707165109034268,Agriculture,-0.52391547,-0.2813429,0.7925636,-0.70181143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.959742579480198,49.89759619288191]}"
131_0,550.0,2622.0,1650.0,688.0,1092.0,1022.0,1772.0,2925.0,3038.0,3279.0,3262.0,3275.0,1.3270225776105362,2.0027472527472527,Agriculture,-0.41195476,-0.11133706,0.5247617,-0.50034314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.884917490594894,50.29330407553656]}"
132_0,550.0,2644.5,1818.5,746.0,1103.0,1118.0,1624.5,2673.0,3022.5,2953.5,3109.5,3050.5,1.1281499692685926,1.6776971894832275,Agriculture,-0.4113409,-0.055198286,0.45081666,-0.45618144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.620633134006931,50.16188054946987]}"
133_0,334.0,2539.0,1382.0,467.0,808.0,614.0,1374.0,3185.0,3784.0,4108.0,4215.0,4209.0,2.0358932525346694,4.084158415841584,Agriculture,-0.51717955,-0.23604634,0.7399407,-0.67127746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.712351124515534,49.9410746526333]}"
134_0,362.0,2285.0,1860.0,538.0,750.0,1158.0,1381.0,1771.0,1937.0,1950.0,2125.0,2318.0,0.4070723684210526,1.6,Agriculture,-0.50576603,0.07910272,0.25482625,-0.44444445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.59206670797193,49.7389537137064]}"
135_0,242.0,1877.0,889.0,261.0,464.0,259.0,791.0,2456.0,2972.0,3199.0,3249.0,4290.0,2.6282853566958697,5.894396551724138,Agriculture,-0.6035882,-0.2604413,0.85020244,-0.74665576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.505199619997572,49.52129192036424]}"
136_0,285.5,1890.5,952.5,298.5,531.5,318.0,932.5,2505.0,3042.5,3382.5,3309.0,3929.0,2.5096224715420523,5.364063969896519,Agriculture,-0.5611065,-0.28295088,0.8281313,-0.72841084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.808201365331087,50.5236321143848]}"
137_0,220.0,768.0,324.0,188.0,276.0,156.0,331.0,1096.0,1653.0,1671.0,1676.0,2561.0,3.1615191986644406,5.054347826086956,Agriculture,-0.47126436,-0.3702337,0.8292282,-0.71648693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.46414661151331,49.291772365271704]}"
138_0,214.0,1960.0,1030.0,311.0,560.0,417.0,942.0,2398.0,2884.0,2658.0,3160.0,3422.0,1.980731836662542,3.746428571428571,Agriculture,-0.5555556,-0.15114768,0.7287805,-0.65195775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.483999379292351,49.813963039930385]}"
139_0,708.0,3025.0,2813.0,892.0,1282.0,1872.0,2223.0,2758.0,2914.0,2985.0,3165.0,3384.0,0.36962008501594046,1.3283931357254288,Agriculture,-0.40469003,0.006655574,0.2291538,-0.39910945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.219809428514651,49.17032013885875]}"
140_0,435.5,2031.0,1139.0,389.0,696.5,475.0,1156.5,2641.0,3193.0,3856.5,3438.5,3323.0,2.2305408970976255,4.536970567121321,Agriculture,-0.4892759,-0.3100637,0.7806764,-0.69404787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.802537404759282,50.196375856380065]}"
141_0,393.5,2570.0,1432.0,445.5,805.0,662.5,1351.5,3156.0,3709.0,3894.0,4029.5,4146.5,1.7838807617996135,3.8372670807453417,Agriculture,-0.522963,-0.20482673,0.70920664,-0.6573739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.521005394716225,50.20248440031207]}"
142_0,393.0,2488.0,1296.0,374.0,736.0,556.0,1272.0,3342.0,3827.0,4312.0,4422.0,4391.0,1.9384805945499586,4.858695652173913,Agriculture,-0.5434243,-0.2682353,0.77156943,-0.70839936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.266517249007015,49.810818936435965]}"
143_0,475.0,1647.0,1079.0,214.0,347.0,311.0,798.0,1899.0,2268.0,1925.0,2435.0,2586.0,1.8449931412894376,4.547550432276657,Agriculture,-0.65195584,-0.07782755,0.7218247,-0.6945422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.31224607125055,49.31387092126104]}"
144_0,434.5,2234.5,1506.5,557.5,949.0,951.0,1547.5,2302.5,2480.5,2591.0,2798.5,3059.5,0.9959312564522986,1.7302423603793469,Agriculture,-0.40380085,-0.073878355,0.46301526,-0.4638418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.856261233031481,50.21955239071035]}"
145_0,496.0,1818.0,999.5,419.5,742.5,651.0,1252.5,2769.0,3915.5,4254.0,4321.5,4133.5,1.7962012064409991,4.729292929292929,Agriculture,-0.42003515,-0.40118578,0.73455656,-0.7027919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.058647092261758,50.58076496645481]}"
146_0,327.0,2620.5,1289.0,376.0,774.0,428.0,1319.0,3392.0,3907.5,4239.0,4608.0,4658.5,2.3890421263791377,4.476744186046512,Agriculture,-0.5439682,-0.23595014,0.8165845,-0.6912029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.784126515716683,50.69071875723104]}"
147_0,224.0,2149.0,986.0,276.0,592.0,310.0,1076.0,3484.0,4249.0,4412.0,4600.0,3968.0,2.439923863906733,6.452702702702703,Agriculture,-0.56804085,-0.34491694,0.8686997,-0.7633893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.138147994906336,49.88421129514853]}"
148_0,370.0,2417.0,1258.0,434.0,804.0,533.0,1389.0,3069.0,3649.0,3864.0,4009.0,4158.0,2.186843487394958,3.8059701492537314,Agriculture,-0.5007762,-0.23037733,0.757562,-0.655527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.410247694466139,50.05731665039836]}"
149_0,307.5,2264.5,1055.5,318.0,661.5,371.5,1060.0,3509.5,4259.5,4378.0,4512.5,4374.5,2.3718328202699506,5.618291761148904,Agriculture,-0.5478469,-0.3181784,0.8435625,-0.73747396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.478515081777371,50.15936526667434]}"
150_0,477.5,2659.5,2232.5,617.0,918.5,1371.0,1651.5,2063.5,2242.0,2323.5,2433.0,2440.5,0.40203444200574034,1.5296679368535657,Agriculture,-0.4865847,0.06742926,0.25781566,-0.43337446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.035924289855386,49.64040852703849]}"
151_0,507.0,2362.0,1152.0,344.0,817.0,377.0,1281.0,3864.0,4579.0,4892.0,4755.0,3869.0,2.4672131147540983,4.9877600979192165,Agriculture,-0.48600188,-0.3487731,0.85689884,-0.71378523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.421656298574456,49.82034107844763]}"
152_0,239.5,2082.0,1044.5,309.0,587.0,381.5,1095.0,2834.0,3403.5,3430.0,3673.0,3453.5,2.2398971344599556,4.843270868824532,Agriculture,-0.5601349,-0.24455734,0.79981637,-0.7077421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.728246730762598,50.1598144243164]}"
153_0,272.0,2118.0,1214.0,492.0,764.0,712.0,1269.0,2297.0,2596.0,2624.0,2771.0,3272.0,1.4904895541004053,2.4345549738219896,Agriculture,-0.46981263,-0.10670603,0.5731415,-0.54899645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.383927056641436,49.79267296769675]}"
154_0,382.0,1786.5,1096.5,460.0,669.5,579.0,1032.5,2229.5,2633.5,2635.0,2828.0,3174.5,1.9323308270676693,2.9357729648991784,Agriculture,-0.45480457,-0.1919032,0.6397013,-0.594795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.917701424183405,49.87909089802905]}"
155_0,434.0,2128.0,1478.0,458.0,847.0,675.0,1470.0,3149.0,3815.0,4213.0,3864.0,3007.0,1.8316421619382894,3.974025974025974,Agriculture,-0.43058825,-0.32881248,0.7238134,-0.6652174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.197800704053723,49.73652826243928]}"
156_0,579.0,3394.0,2315.0,696.0,1096.0,1168.0,1662.0,2803.0,3268.0,3271.0,3264.0,3434.0,1.0390316205533596,1.9844890510948905,Agriculture,-0.511804,0.018454613,0.47375536,-0.49805358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.872520739674044,49.71344155963741]}"
157_0,483.5,2053.0,1280.0,659.0,1087.0,1328.0,1741.0,2408.0,2599.0,2770.5,3074.5,3097.0,0.6220890115577022,1.5487580496780127,Agriculture,-0.30764332,-0.1487509,0.35195804,-0.43642256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.229237164716055,49.986529406009744]}"
158_0,398.5,3067.5,2257.0,735.5,942.5,1327.0,1589.5,2001.0,2204.0,2344.0,2469.5,2629.5,0.530710222825236,1.487002652519894,Agriculture,-0.52992517,0.13369675,0.27703622,-0.4264415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.665818392798142,50.71003253583961]}"
159_0,259.0,2105.0,1112.0,253.0,398.0,263.0,1022.0,2520.0,3005.0,2298.0,3276.0,3366.0,2.570093457943925,4.773869346733668,Agriculture,-0.6819816,-0.04383375,0.79461145,-0.7047478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.928575613403103,49.11246863456145]}"
160_0,540.0,2297.0,1333.0,676.0,1234.0,1070.0,1958.0,2985.0,3401.0,3656.0,3705.0,3721.0,1.2911923307369682,1.9627228525121554,Agriculture,-0.30104786,-0.22828826,0.5471858,-0.49529654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.060264059773173,50.22530160852871]}"
161_0,217.5,2137.5,1051.5,332.0,576.0,424.5,1035.0,2812.5,3295.5,3166.5,3644.5,3455.5,2.1259109939525507,4.497395833333333,Agriculture,-0.5754561,-0.19400452,0.7635756,-0.6921844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.717202027049779,49.728802750995854]}"
162_0,286.5,2256.0,1213.0,348.0,713.0,489.0,1230.0,2598.5,3018.5,3132.5,3372.0,3473.0,1.9114244396240057,3.393408134642356,Agriculture,-0.5197036,-0.16266122,0.72994614,-0.629177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.284658643464378,50.165114484492705]}"
163_0,616.5,2709.5,2124.0,837.0,1090.0,1342.0,1654.5,2036.5,2248.5,2385.0,2396.5,2337.0,0.6267275567840404,1.188073394495413,Agriculture,-0.4262403,0.063696146,0.27984974,-0.37266186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.463791859681514,49.36875798512075]}"
164_0,342.0,2107.0,1018.0,355.0,764.0,372.0,1240.0,4033.0,4905.0,4999.0,5248.0,4931.0,2.531458584090163,5.543193717277487,Agriculture,-0.46778128,-0.40698,0.8614783,-0.7348603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.291041256263478,50.135559911645174]}"
165_0,212.0,1834.0,842.0,278.0,612.0,331.0,1044.0,3311.0,3873.0,4088.0,4357.0,4216.0,2.3540100250626566,5.6797385620915035,Agriculture,-0.49959117,-0.38061467,0.85019237,-0.7395745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.113179404289664,50.64373686787159]}"
166_0,458.0,2355.0,1297.0,607.0,876.0,583.0,1176.0,2834.0,3267.0,3497.0,3571.0,3932.0,2.981379169224473,2.9920091324200913,Agriculture,-0.45775303,-0.19514696,0.7142157,-0.5993597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.156388369455813,49.92086255874061]}"
167_0,243.0,1977.0,882.0,287.0,618.0,315.5,1094.5,3512.5,4289.5,4545.5,4662.0,3853.5,2.4667599720083975,6.355177993527508,Agriculture,-0.5236994,-0.39379072,0.87019134,-0.7606275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.797866165281861,50.17239083829407]}"
